bas1,h,m,s,star,az,el,delay1,delay2
D/E1W2P35B23,10,39,55.0,#57683,83.040100666,68.047738191,0.0,26.240352894
D/S1E1P13B12,10,39,57.0,#57683,83.042723562,68.054596352,33.564985584,0.0
D/S1W2P15B13,10,39,57.0,#57683,83.042723562,68.054596352,33.564985584,26.264905888
D/E1W2P35B23,10,39,57.0,#57683,83.042723562,68.054596352,0.0,26.264905888
D/S1E1P13B12,10,52,15.0,#58751,72.967148093,70.084868695,22.639387928,0.0
D/S1W2P15B13,10,52,15.0,#58751,72.967148093,70.084868695,22.639387928,29.339496341
D/E1W2P35B23,10,52,15.0,#58751,72.967148093,70.084868695,0.0,29.339496341
D/S1E1P13B12,10,52,40.0,#58751,72.95589217,70.167441223,22.909134709,0.0
D/S1W2P15B13,10,52,40.0,#58751,72.95589217,70.167441223,22.909134709,29.633887569
D/E1W2P35B23,10,52,40.0,#58751,72.95589217,70.167441223,0.0,29.633887569
D/S1E1P13B12,10,52,51.0,#58751,72.950824941,70.203771545,23.027726382,0.0
D/S1W2P15B13,10,52,51.0,#58751,72.950824941,70.203771545,23.027726382,29.763456829
D/E1W2P35B23,10,52,51.0,#58751,72.950824941,70.203771545,0.0,29.763456829
D/S1E1P13B12,10,52,53.0,#58751,72.949896055,70.210376951,23.049286951,0.0
D/S1W2P15B13,10,52,53.0,#58751,72.949896055,70.210376951,23.049286951,29.787013033
D/E1W2P35B23,10,52,53.0,#58751,72.949896055,70.210376951,0.0,29.787013033
D/S1E1P13B12,11,3,54.0,#58914,67.267434313,72.089744708,22.145077342,0.0
D/S1W2P15B13,11,3,54.0,#58914,67.267434313,72.089744708,22.145077342,35.555162264
D/E1W2P35B23,11,3,54.0,#58914,67.267434313,72.089744708,0.0,35.555162264
D/S1E1P13B12,11,4,0.0,#58914,67.256731572,72.108860999,22.206515206,0.0
D/S1W2P15B13,11,4,0.0,#58914,67.256731572,72.108860999,22.206515206,35.624491513
D/E1W2P35B23,11,4,0.0,#58914,67.256731572,72.108860999,0.0,35.624491513
D/S1E1P13B12,11,4,3.0,#58914,67.25136543,72.118418584,22.237223284,0.0
D/S1W2P15B13,11,4,3.0,#58914,67.25136543,72.118418584,22.237223284,35.659160148
D/E1W2P35B23,11,4,3.0,#58914,67.25136543,72.118418584,0.0,35.659160148
D/S1E1P13B12,11,4,18.0,#58914,67.224386407,72.166200857,22.390697914,0.0
D/S1W2P15B13,11,4,18.0,#58914,67.224386407,72.166200857,22.390697914,35.832502935
D/E1W2P35B23,11,4,18.0,#58914,67.224386407,72.166200857,0.0,35.832502935
D/S1E1P13B12,11,20,30.0,#55322,53.64113416,76.383391084,27.710030371,0.0
D/S1W2P15B13,11,20,30.0,#55322,53.64113416,76.383391084,27.710030371,51.759599949
D/E1W2P35B23,11,20,30.0,#55322,53.64113416,76.383391084,0.0,51.759599949
D/S1E1P13B12,11,21,1.0,#55322,53.450432261,76.46952744,27.991055401,0.0
D/S1W2P15B13,11,21,1.0,#55322,53.450432261,76.46952744,27.991055401,52.106216025
D/E1W2P35B23,11,21,1.0,#55322,53.450432261,76.46952744,0.0,52.106216025
D/S1E1P13B12,11,21,6.0,#55322,53.419399033,76.483400479,28.036316508,0.0
D/S1W2P15B13,11,21,6.0,#55322,53.419399033,76.483400479,28.036316508,52.162090795
D/E1W2P35B23,11,21,6.0,#55322,53.419399033,76.483400479,0.0,52.162090795
D/S1E1P13B12,11,21,23.0,#55322,53.313309566,76.53052695,28.190143681,0.0
D/S1W2P15B13,11,21,23.0,#55322,53.313309566,76.53052695,28.190143681,52.35215495
D/E1W2P35B23,11,21,23.0,#55322,53.313309566,76.53052695,0.0,52.35215495
D/S1E1P13B12,11,32,44.0,#58751,69.111898994,78.046526132,47.364102322,0.0
D/S1W2P15B13,11,32,44.0,#58751,69.111898994,78.046526132,47.364102322,58.045386943
D/E1W2P35B23,11,32,44.0,#58751,69.111898994,78.046526132,0.0,58.045386943
D/S1E1P13B12,11,32,54.0,#58751,69.077092785,78.078797294,47.459171324,0.0
D/S1W2P15B13,11,32,54.0,#58751,69.077092785,78.078797294,47.459171324,58.163378588
D/E1W2P35B23,11,32,54.0,#58751,69.077092785,78.078797294,0.0,58.163378588
D/S1E1P13B12,11,33,29.0,#58751,68.953241641,78.191686677,47.79141088,0.0
D/S1W2P15B13,11,33,29.0,#58751,68.953241641,78.191686677,47.79141088,58.576244965
D/E1W2P35B23,11,33,29.0,#58751,68.953241641,78.191686677,0.0,58.576244965
D/S1E1P13B12,11,34,12.0,#58751,68.796658384,78.330248869,48.198633891,0.0
D/S1W2P15B13,11,34,12.0,#58751,68.796658384,78.330248869,48.198633891,59.083395924
D/E1W2P35B23,11,34,12.0,#58751,68.796658384,78.330248869,0.0,59.083395924
D/S1E1P13B12,11,47,23.0,#58914,56.017108265,80.112899747,47.042084483,0.0
D/S1W2P15B13,11,47,23.0,#58914,56.017108265,80.112899747,47.042084483,65.669692985
D/E1W2P35B23,11,47,23.0,#58914,56.017108265,80.112899747,0.0,65.669692985
D/S1E1P13B12,11,47,34.0,#58914,55.920746963,80.144391483,47.138713789,0.0
D/S1W2P15B13,11,47,34.0,#58914,55.920746963,80.144391483,47.138713789,65.795734758
D/E1W2P35B23,11,47,34.0,#58914,55.920746963,80.144391483,0.0,65.795734758
D/S1E1P13B12,11,47,36.0,#58914,55.903151148,80.150113403,47.156268646,0.0
D/S1W2P15B13,11,47,36.0,#58914,55.903151148,80.150113403,47.156268646,65.818652563
D/E1W2P35B23,11,47,36.0,#58914,55.903151148,80.150113403,0.0,65.818652563
D/S1E1P13B12,11,47,54.0,#58914,55.743734132,80.201556857,47.31422281,0.0
D/S1W2P15B13,11,47,54.0,#58914,55.743734132,80.201556857,47.31422281,66.024918939
D/E1W2P35B23,11,47,54.0,#58914,55.743734132,80.201556857,0.0,66.024918939
D/S1E1P13B12,12,0,46.0,#58751,56.99108193,83.277307696,62.481993734,0.0
D/S1W2P15B13,12,0,46.0,#58751,56.99108193,83.277307696,62.481993734,77.748775369
D/E1W2P35B23,12,0,46.0,#58751,56.99108193,83.277307696,0.0,77.748775369
D/S1E1P13B12,12,1,10.0,#58751,56.660594924,83.346703535,62.684446314,0.0
D/S1W2P15B13,12,1,10.0,#58751,56.660594924,83.346703535,62.684446314,78.027121121
D/E1W2P35B23,12,1,10.0,#58751,56.660594924,83.346703535,0.0,78.027121121
D/S1E1P13B12,12,1,17.0,#58751,56.562786558,83.366894285,62.743413058,0.0
D/S1W2P15B13,12,1,17.0,#58751,56.562786558,83.366894285,62.743413058,78.10829635
D/E1W2P35B23,12,1,17.0,#58751,56.562786558,83.366894285,0.0,78.10829635
D/S1E1P13B12,12,1,23.0,#58751,56.478434515,83.384182487,62.79392171,0.0
D/S1W2P15B13,12,1,23.0,#58751,56.478434515,83.384182487,62.79392171,78.177839089
D/E1W2P35B23,12,1,23.0,#58751,56.478434515,83.384182487,0.0,78.177839089
D/S1E1P13B12,12,18,20.0,#55322,0.925835657,82.768656862,53.530086163,-1.999999332
D/S1W2P15B13,12,18,20.0,#55322,0.925835657,82.768656862,53.530086163,87.814573364
D/E1W2P35B23,12,18,20.0,#55322,0.925835657,82.768656862,-1.999999332,87.814573364
D/S1E1P13B12,12,18,21.0,#55322,0.900963386,82.768711928,53.536951598,-1.999999332
D/S1W2P15B13,12,18,21.0,#55322,0.900963386,82.768711928,53.536951598,87.825177885
D/E1W2P35B23,12,18,21.0,#55322,0.900963386,82.768711928,-1.999999332,87.825177885
D/S1E1P13B12,12,18,24.0,#55322,0.826344294,82.768868128,53.557642049,-1.999999332
D/S1W2P15B13,12,18,24.0,#55322,0.826344294,82.768868128,53.557642049,87.857107811
D/E1W2P35B23,12,18,24.0,#55322,0.826344294,82.768868128,-1.999999332,87.857107811
D/S1E1P13B12,12,18,27.0,#55322,0.751721945,82.769010832,53.578356114,-1.999999332
D/S1W2P15B13,12,18,27.0,#55322,0.751721945,82.769010832,53.578356114,87.889100757
D/E1W2P35B23,12,18,27.0,#55322,0.751721945,82.769010832,-1.999999332,87.889100757
D/S1E1P51B56,3,47,19.0,#103066,221.192827479,51.773819639,70.436414565,0.0
D/S1E1P51B56,3,47,19.0,#103066,221.192827479,51.773819639,70.436438428,0.0
D/S1E1P51B56,3,47,20.0,#103066,221.198477517,51.771544372,70.439509199,0.0
D/S1E1P51B56,3,47,21.0,#103066,221.204127,51.769268849,70.442578841,0.0
D/S1E1P51B56,4,4,48.0,#320053,230.405817544,49.867163642,64.719187368,0.0
D/S1E1P51B56,4,4,51.0,#320053,230.420700038,49.859176826,64.723594841,0.0
D/S1E1P51B56,4,4,59.0,#320053,230.460363837,49.83787027,64.73537151,0.0
D/S1E1P51B56,4,5,5.0,#320053,230.490089892,49.821882362,64.744161294,0.0
D/S1E1P51B56,4,9,57.0,#320053,231.914492541,49.035701159,65.121923023,0.0
D/S1E1P51B56,4,9,59.0,#320053,231.924100341,49.030262738,65.124118298,0.0
D/S1E1P51B56,4,10,8.0,#320053,231.967310799,49.005781014,65.134158378,0.0
D/S1E1P51B56,4,10,19.0,#320053,232.020068906,48.9758393,65.146368304,0.0
D/S1E1P51B56,4,21,29.0,#103066,231.679282355,46.634461486,74.34083736,0.0
D/S1E1P51B56,4,44,37.0,#133505,172.305062391,76.773270384,23.551045874,79.999973325
D/S1E1P51B56,4,44,38.0,#133505,172.32197822,76.773732438,23.559962651,79.999973325
D/S1E1P51B56,4,44,38.0,#133505,172.32197822,76.773732438,23.559962651,79.999973325
D/S1E1P51B56,4,44,43.0,#133505,172.406573898,76.776027541,23.604522195,79.999973325
D/S1E1P51B56,4,55,1.0,#320096,177.925147001,75.570928534,33.04473139,79.999973325
D/S1E1P51B56,4,55,4.0,#320096,177.972450414,75.571299479,33.070860252,79.999973325
D/S1E1P51B56,4,55,4.0,#320096,177.972450414,75.571299479,33.070860252,79.999973325
D/S1E1P51B56,4,55,15.0,#320096,178.14591506,75.572586448,33.166607022,79.999973325
D/S1E1P51B56,5,5,49.0,#133505,193.878053422,76.533047925,34.184839006,79.999973325
D/S1E1P51B56,5,5,49.0,#133505,193.878053422,76.533047925,34.184826684,79.999973325
D/S1E1P51B56,5,5,50.0,#133505,193.894407186,76.532218858,34.19261659,79.999973325
D/S1E1P51B56,5,5,51.0,#133505,193.910759056,76.531388834,34.200405578,79.999973325
D/S1E1P51B56,5,14,38.0,#320096,196.147319595,75.06813679,42.680929121,79.999973325
D/S1E1P51B56,5,14,43.0,#320096,196.22126272,75.063322431,42.71918479,79.999973325
D/S1E1P51B56,5,15,13.0,#320096,196.663984611,75.033987664,42.948034763,79.999973325
D/S1E1P51B56,5,15,19.0,#320096,196.752334475,75.028028673,42.993717474,79.999973325
D/S1E1P51B56,5,25,25.0,#133505,211.443248411,74.954315813,42.703836462,79.999973325
D/S1E1P51B56,5,25,29.0,#133505,211.49648234,74.94710207,42.730602795,79.999973325
D/S1E1P51B56,5,25,29.0,#133505,211.49648234,74.94710207,42.730602795,79.999973325
D/S1E1P51B56,5,25,31.0,#133505,211.523081703,74.943491094,42.743970706,79.999973325
D/S1E1P51B56,5,51,19.0,#157607,143.349751252,28.897930371,24.511572162,0.0
D/S1E1P51B56,5,51,21.0,#157607,143.357511369,28.902054204,24.53957222,0.0
D/S1E1P51B56,5,51,21.0,#157607,143.357511369,28.902054204,24.53957222,0.0
D/S1E1P51B56,5,51,23.0,#157607,143.365272316,28.906177286,24.567567814,0.0
D/S1E1P51B56,6,1,48.0,#156575,148.177690955,30.806169123,41.80385326,0.0
D/S1E1P51B56,6,1,49.0,#156575,148.181791261,30.807990541,41.817305246,0.0
D/S1E1P51B56,6,1,49.0,#156575,148.181791261,30.807990541,41.817288586,0.0
D/S1E1P51B56,6,1,50.0,#156575,148.185891775,30.809811751,41.830753548,0.0
D/S1E1P51B56,6,16,47.0,#154657,155.363854872,35.094985028,60.448592968,0.0
D/S1E1P51B56,6,16,48.0,#154657,155.368411446,35.096424935,60.461161593,0.0
D/S1E1P51B56,6,16,48.0,#154657,155.368411446,35.096424935,60.461161593,0.0
D/S1E1P51B56,6,16,49.0,#154657,155.372968221,35.097864594,60.473729611,0.0
D/S1E1P51B56,6,25,41.0,#156575,154.259930904,33.191048923,60.569963882,0.0
D/S1E1P51B56,6,25,42.0,#156575,154.264316583,33.192549066,60.58266516,0.0
D/S1E1P51B56,6,25,43.0,#156575,154.268702451,33.19404897,60.595355259,0.0
D/S1E1P51B56,6,25,43.0,#156575,154.268702451,33.19404897,60.595355259,0.0
D/S1E1P51B56,6,33,17.0,#154657,159.968653845,36.395077571,72.580669915,0.0
D/S1E1P51B56,6,33,18.0,#154657,159.973396334,36.396260729,72.59259883,0.0
D/S1E1P51B56,6,33,18.0,#154657,159.973396334,36.396260729,72.592610286,0.0
D/S1E1P51B56,6,33,20.0,#154657,159.982881837,36.398626239,72.616466075,0.0
D/S1E1P51B56,6,43,43.0,#157607,156.565791997,34.350780493,66.196938666,0.0
D/S1E1P51B56,6,43,44.0,#157607,156.57030836,34.352154217,66.209363508,0.0
D/S1E1P51B56,6,43,44.0,#157607,156.57030836,34.352154217,66.209378954,0.0
D/S1E1P51B56,6,43,45.0,#157607,156.574824912,34.353527691,66.22177281,0.0
D/S1E1P51B56,6,51,27.0,#156575,161.257860188,35.21431276,79.469702913,0.0
D/S1E1P51B56,6,51,28.0,#156575,161.262519183,35.215422598,79.481439075,0.0
D/S1E1P51B56,6,51,29.0,#156575,161.267178332,35.21653217,79.493160117,0.0
D/S1E1P51B56,6,51,29.0,#156575,161.267178332,35.21653217,79.493160117,0.0
D/S1E1P51B56,7,6,18.0,#157607,162.846322742,35.975457247,82.395105736,0.0
D/S1E1P51B56,7,6,19.0,#157607,162.851068878,35.976475972,82.406599507,0.0
D/S1E1P51B56,7,6,20.0,#157607,162.855815169,35.977494423,82.418078084,0.0
D/S1E1P51B56,7,6,24.0,#157607,162.874801834,35.981565493,82.464015865,0.0
D/S1E1P51B56,7,27,38.0,#162257,145.817121346,56.035073428,5.223559236,25.999991331
D/S1E1P51B56,7,27,39.0,#162257,145.823714062,56.037014142,5.236252571,25.999991331
D/S1E1P51B56,7,27,39.0,#162257,145.823714062,56.037014142,5.236252571,25.999991331
D/S1E1P51B56,7,27,41.0,#162257,145.836901428,56.040894585,5.261637215,25.999991331
D/S1E1P51B56,7,38,31.0,#164996,145.558583375,51.818793857,15.060040592,25.999991331
D/S1E1P51B56,7,38,32.0,#164996,145.564556473,51.820747463,15.073112236,25.999991331
D/S1E1P51B56,7,38,34.0,#164996,145.576504204,51.824653782,15.099253571,25.999991331
D/S1E1P51B56,7,38,37.0,#164996,145.594429653,51.830511033,15.138460712,25.999991331
D/S1E1P51B56,7,47,34.0,#162257,154.15669388,58.104570002,19.899548212,25.999991331
D/S1E1P51B56,7,47,38.0,#162257,154.186081801,58.110590288,19.946887134,25.999991331
D/S1E1P51B56,7,47,38.0,#162257,154.186081801,58.110590288,19.946874464,25.999991331
D/S1E1P51B56,7,47,39.0,#162257,154.193430284,58.112094362,19.958703409,25.999991331
D/S1E1P51B56,7,57,56.0,#164996,152.863176658,53.880931701,29.830991265,25.999991331
D/S1E1P51B56,7,57,57.0,#164996,152.869739814,53.882507193,29.843272889,25.999991331
D/S1E1P51B56,7,58,3.0,#164996,152.909129065,53.891952751,29.916865124,25.999991331
D/S1E1P51B56,7,58,6.0,#164996,152.928830311,53.896670772,29.953657671,25.999991331
D/S1E1P51B56,8,9,18.0,#162257,164.21174494,59.708894648,34.66127263,25.999991331
D/S1E1P51B56,8,9,27.0,#162257,164.284129263,59.71733502,34.758324385,25.999991331
D/S1E1P51B56,8,9,29.0,#162257,164.300219495,59.719205523,34.779889669,25.999991331
D/S1E1P51B56,8,9,30.0,#162257,164.308265271,59.720140074,34.790683031,25.999991331
D/S1E1P51B56,8,21,8.0,#163340,167.538236837,56.459072999,53.307249219,25.999991331
D/S1E1P51B56,8,21,9.0,#163340,167.545675348,56.459818226,53.317859245,25.999991331
D/S1E1P51B56,8,21,9.0,#163340,167.545675348,56.459818226,53.317859245,25.999991331
D/S1E1P51B56,8,21,10.0,#163340,167.553114145,56.460563015,53.328468409,25.999991331
D/S1E1P51B56,8,30,50.0,#164996,166.685965587,56.247835148,52.55533465,25.999991331
D/S1E1P51B56,8,30,50.0,#164996,166.685965587,56.247835148,52.55533465,25.999991331
D/S1E1P51B56,8,30,51.0,#164996,166.69334644,56.248630468,52.56604767,25.999991331
D/S1E1P51B56,8,30,51.0,#164996,166.69334644,56.248630468,52.56604767,25.999991331
D/S1E1P51B56,8,39,25.0,#163340,175.836907944,57.007774045,64.420515909,25.999991331
D/S1E1P51B56,8,39,25.0,#163340,175.836907944,57.007774045,64.420515909,25.999991331
D/S1E1P51B56,8,39,26.0,#163340,175.844565052,57.008024599,64.430155524,25.999991331
D/S1E1P51B56,8,39,27.0,#163340,175.852222257,57.008274692,64.43979422,25.999991331
D/S1E1P51B56,8,47,6.0,#164996,174.010694329,56.813779838,62.599251602,25.999991331
D/S1E1P51B56,8,47,7.0,#164996,174.018297419,56.814140066,62.60911075,25.999991331
D/S1E1P51B56,8,47,8.0,#164996,174.025900658,56.814499837,62.618969004,25.999991331
D/S1E1P51B56,8,47,8.0,#164996,174.025900658,56.814499837,62.618969004,25.999991331
D/S1E1P51B56,8,56,59.0,#163340,183.92756285,57.015268911,74.064087326,25.999991331
D/S1E1P51B56,8,57,0.0,#163340,183.935222923,57.015032062,74.072736414,25.999991331
D/S1E1P51B56,8,57,1.0,#163340,183.942882899,57.014794752,74.081373948,25.999991331
D/S1E1P51B56,8,57,1.0,#163340,183.942882899,57.014794752,74.081373948,25.999991331
D/S1E1P51B56,9,15,7.0,#172735,164.968953589,53.406101732,53.776027107,19.999993331
D/S1E1P51B56,9,15,7.0,#172735,164.968953589,53.406101732,53.776027107,19.999993331
D/S1E1P51B56,9,15,8.0,#172735,164.975797113,53.406997437,53.787063802,19.999993331
D/S1E1P51B56,9,15,9.0,#172735,164.982640933,53.407892745,53.798084404,19.999993331
D/S1E1P51B56,9,25,38.0,#177540,154.946050412,55.737648055,23.302618492,19.999993331
D/S1E1P51B56,9,25,39.0,#177540,154.952994816,55.73911076,23.314561698,19.999993331
D/S1E1P51B56,9,25,39.0,#177540,154.952994816,55.73911076,23.314561698,19.999993331
D/S1E1P51B56,9,25,40.0,#177540,154.959939729,55.740573084,23.326504143,19.999993331
D/S1E1P51B56,9,34,34.0,#172735,173.122112799,54.173276548,66.060676269,19.999993331
D/S1E1P51B56,9,34,35.0,#172735,173.129213555,54.173690028,66.070694599,19.999993331
D/S1E1P51B56,9,34,36.0,#172735,173.136314458,54.174103082,66.080712043,19.999993331
D/S1E1P51B56,9,34,36.0,#172735,173.136314458,54.174103082,66.080697984,19.999993331
D/S1E1P51B56,9,43,7.0,#177540,162.496646762,57.054314936,35.404728113,19.999993331
D/S1E1P51B56,9,43,8.0,#177540,162.504080729,57.055353712,35.415846134,19.999993331
D/S1E1P51B56,9,43,8.0,#177540,162.504080729,57.055353712,35.415846134,19.999993331
D/S1E1P51B56,9,43,9.0,#177540,162.511515101,57.05639206,35.426963329,19.999993331
D/S1E1P51B56,9,51,33.0,#172735,180.406297009,54.372201914,75.797783043,19.999993331
D/S1E1P51B56,9,51,33.0,#172735,180.406297009,54.372201914,75.797767771,19.999993331
D/S1E1P51B56,9,51,34.0,#172735,180.413467179,54.372177201,75.806871658,19.999993331
D/S1E1P51B56,9,51,34.0,#172735,180.413467179,54.372177201,75.806871658,19.999993331
D/S1E1P51B56,10,0,29.0,#177540,170.437983255,57.897792246,46.534964592,19.999993331
D/S1E1P51B56,10,0,30.0,#177540,170.445763394,57.898365864,46.54519854,19.999993331
D/S1E1P51B56,10,0,30.0,#177540,170.445763394,57.898365864,46.54519854,19.999993331
D/S1E1P51B56,10,0,31.0,#177540,170.453543782,57.89893902,46.555431616,19.999993331
D/S1E1P51B56,10,8,56.0,#172735,187.851592616,54.112463938,84.749730027,19.999993331
D/S1E1P51B56,10,8,57.0,#172735,187.858672215,54.111991811,84.757803579,19.999993331
D/S1E1P51B56,10,8,57.0,#172735,187.858672215,54.111991811,84.757777459,19.999993331
D/S1E1P51B56,10,8,58.0,#172735,187.865751647,54.111519262,84.765826759,19.999993331
D/S1E1P51B56,10,19,48.0,#183913,162.606292789,55.547094684,21.107624811,0.0
D/S1E1P51B56,10,19,48.0,#183913,162.606292789,55.547094684,21.107614138,0.0
D/S1E1P51B56,10,19,49.0,#183913,162.613447965,55.548127161,21.118802433,0.0
D/S1E1P51B56,10,19,49.0,#183913,162.613447965,55.548127161,21.118802433,0.0
D/S1E1P51B56,10,28,20.0,#177540,183.626969892,58.197807946,42.3706696,0.0
D/S1E1P51B56,10,28,21.0,#177540,183.634879803,58.197589174,42.379376257,0.0
D/S1E1P51B56,10,28,22.0,#177540,183.642789612,58.197369926,42.388070493,0.0
D/S1E1P51B56,10,28,22.0,#177540,183.642789612,58.197369926,42.388070493,0.0
D/S1E1P51B56,10,38,19.0,#183913,170.756750943,56.432496386,33.022395402,0.0
D/S1E1P51B56,10,38,20.0,#183913,170.764239348,56.433051051,33.032642979,0.0
D/S1E1P51B56,10,38,21.0,#183913,170.771727971,56.433605271,33.042889678,0.0
D/S1E1P51B56,10,38,21.0,#183913,170.771727971,56.433605271,33.042877616,0.0
D/S1E1P51B56,10,46,41.0,#177540,192.233115552,57.672202457,51.351690114,0.0
D/S1E1P51B56,10,46,41.0,#177540,192.233115552,57.672202457,51.351690114,0.0
D/S1E1P51B56,10,46,42.0,#177540,192.240800116,57.671470252,51.35928334,0.0
D/S1E1P51B56,10,46,43.0,#177540,192.248484378,57.670737594,51.366876949,0.0
D/S1E1P51B56,10,56,51.0,#183913,179.178754572,56.769983001,43.86317474,0.0
D/S1E1P51B56,10,56,52.0,#183913,179.18637709,56.770032285,43.872399894,0.0
D/S1E1P51B56,10,56,52.0,#183913,179.18637709,56.770032285,43.872399894,0.0
D/S1E1P51B56,10,56,53.0,#183913,179.193999623,56.77008111,43.881637645,0.0
D/S1E1P51B56,11,9,37.0,#173083,212.393322782,51.978853212,77.400321722,0.0
D/S1E1P51B56,11,9,38.0,#173083,212.399403256,51.977002367,77.404689778,0.0
D/S1E1P51B56,11,9,38.0,#173083,212.399403256,51.977002367,77.404689778,0.0
D/S1E1P51B56,11,9,39.0,#173083,212.405483227,51.975151214,77.409056723,0.0
D/S1E1P51B56,11,19,32.0,#173595,215.504855145,52.073999622,74.748202508,0.0
D/S1E1P51B56,11,19,33.0,#173595,215.510813957,52.071993183,74.752128575,0.0
D/S1E1P51B56,11,19,34.0,#173595,215.516772246,52.06998645,74.756053528,0.0
D/S1E1P51B56,11,19,35.0,#173595,215.522730005,52.067979425,74.759961224,0.0
D/S1E1P51B56,11,33,53.0,#173083,220.718707454,48.979526804,82.575510954,0.0
D/S1E1P51B56,11,33,54.0,#173083,220.724067014,48.977273134,82.578228928,0.0
D/S1E1P51B56,11,33,54.0,#173083,220.724067014,48.977273134,82.578228928,0.0
D/S1E1P51B56,11,33,55.0,#173083,220.729426095,48.975019218,82.580960867,0.0
D/S1E1P51B56,11,42,24.0,#173595,223.191297947,49.066036446,79.076599821,0.0
D/S1E1P51B56,11,42,25.0,#173595,223.196551782,49.063671926,79.078962474,0.0
D/S1E1P51B56,11,42,26.0,#173595,223.201805129,49.061307173,79.081317826,0.0
D/S1E1P51B56,11,42,26.0,#173595,223.201805129,49.061307173,79.081317826,0.0
D/S1E1P51B56,11,50,44.0,#173083,225.897219137,46.582995098,84.75650887,0.0
D/S1E1P51B56,11,50,44.0,#173083,225.897219137,46.582995098,84.75650887,0.0
D/S1E1P51B56,11,50,45.0,#173083,225.902109752,46.580514323,84.758087442,0.0
D/S1E1P51B56,11,50,45.0,#173083,225.902109752,46.580514323,84.758087442,0.0
D/S1E1P51B56,11,59,43.0,#175131,225.736127938,47.966421513,79.729002507,0.0
D/S1E1P51B56,11,59,43.0,#175131,225.736127938,47.966421513,79.729002507,0.0
D/S1E1P51B56,11,59,44.0,#175131,225.741152397,47.963947504,79.73082964,0.0
D/S1E1P51B56,11,59,45.0,#175131,225.746176383,47.961473283,79.732655629,0.0
D/S1E1P51B56,12,7,30.0,#173595,230.571129947,45.265771862,81.359123025,0.0
D/S1E1P51B56,12,7,31.0,#173595,230.575694234,45.263103449,81.359773372,0.0
D/S1E1P51B56,12,7,32.0,#173595,230.580258104,45.26043486,81.360422569,0.0
